,Year,Month,Travel_Mode,Card_type,Trip
5083,2025.0,April,Light Rail,Day Pass Child/Youth w/o SAF,4.0
5084,2025.0,April,Metro,Day Pass Child/Youth w/o SAF,8.0
5085,2025.0,April,Train,Day Pass Child/Youth w/o SAF,34.0
5086,2025.0,April,Bus,Day Pass without SAF,918.0
5087,2025.0,April,Ferry,Day Pass without SAF,43.0
5088,2025.0,April,Light Rail,Day Pass without SAF,69.0
5089,2025.0,April,Metro,Day Pass without SAF,50.82
5090,2025.0,April,Train,Day Pass without SAF,915.58
5091,2025.0,April,Bus,Employee,74306.0
5092,2025.0,April,Ferry,Employee,5064.0
5093,2025.0,April,Light Rail,Employee,13476.0
5094,2025.0,April,Metro,Employee,34437.85
5095,2025.0,April,Train,Employee,176170.89
5096,2025.0,April,Bus,Free Travel,27513.0
5097,2025.0,April,Ferry,Free Travel,1930.0
5098,2025.0,April,Light Rail,Free Travel,3677.0
5099,2025.0,April,Metro,Free Travel,5104.33
5100,2025.0,April,Train,Free Travel,22150.87
5101,2025.0,April,Bus,On Demand,16330.0
5102,2025.0,April,Bus,School Student,716898.0
5103,2025.0,April,Ferry,School Student,6000.0
5104,2025.0,April,Light Rail,School Student,28712.0
5105,2025.0,April,Metro,School Student,156573.73
5106,2025.0,April,Train,School Student,472462.72
5107,2025.0,April,Bus,Senior/Pensioner,3134836.0
5108,2025.0,April,Ferry,Senior/Pensioner,194436.0
5109,2025.0,April,Light Rail,Senior/Pensioner,474695.0
5110,2025.0,April,Metro,Senior/Pensioner,435647.21
5111,2025.0,April,Train,Senior/Pensioner,2272153.88
5112,2025.0,April,Ferry,Sgl Trip Ferry Adult,27713.0
5113,2025.0,April,Ferry,Sgl Trip Ferry Child/Youth,18420.0
5114,2025.0,April,Light Rail,Sgl Trip LR Adult,4096.0
5115,2025.0,April,Light Rail,Sgl Trip LR Child/Youth,2727.0
5116,2025.0,April,Metro,Sgl Trip Rail Adult,11053.64
5117,2025.0,April,Train,Sgl Trip Rail Adult,70526.36
5118,2025.0,April,Metro,Sgl Trip Rail Child/Youth,15592.32
5119,2025.0,April,Train,Sgl Trip Rail Child/Youth,56154.8
5120,2025.0,April,Bus,UNKNOWN,66.0
5121,2025.0,April,Ferry,UNKNOWN,12.0
5122,2025.0,April,Light Rail,UNKNOWN,8.0
5123,2025.0,April,Metro,UNKNOWN,2.11
5124,2025.0,April,Train,UNKNOWN,71.0
5125,2024.0,August,Bus,Adult,7133317.0
5126,2024.0,August,Ferry,Adult,362762.0
5127,2024.0,August,Light Rail,Adult,1267089.0
5128,2024.0,August,Metro,Adult,1514414.91
5129,2024.0,August,Train,Adult,11522067.68
5130,2024.0,August,Bus,CTP,7234374.0
5131,2024.0,August,Ferry,CTP,634998.0
5132,2024.0,August,Light Rail,CTP,1483846.0
5133,2024.0,August,Metro,CTP,1368611.17
5134,2024.0,August,Train,CTP,10090564.95
5135,2024.0,August,Bus,Child/Youth,635475.0
5136,2024.0,August,Ferry,Child/Youth,64954.0
5137,2024.0,August,Light Rail,Child/Youth,102834.0
5138,2024.0,August,Metro,Child/Youth,149909.13
5139,2024.0,August,Train,Child/Youth,636391.04
5140,2024.0,August,Bus,Concession,1100388.0
5141,2024.0,August,Ferry,Concession,23687.0
5142,2024.0,August,Light Rail,Concession,236167.0
5143,2024.0,August,Metro,Concession,337739.59
5144,2024.0,August,Train,Concession,1617591.46
5145,2024.0,August,Bus,Day Pass Child/Youth w/o SAF,10.0
5146,2024.0,August,Ferry,Day Pass Child/Youth w/o SAF,58.0
5147,2024.0,August,Light Rail,Day Pass Child/Youth w/o SAF,17.0
5148,2024.0,August,Metro,Day Pass Child/Youth w/o SAF,2.0
5149,2024.0,August,Train,Day Pass Child/Youth w/o SAF,292.0
5150,2024.0,August,Bus,Day Pass without SAF,1219.0
5151,2024.0,August,Ferry,Day Pass without SAF,50.0
5152,2024.0,August,Light Rail,Day Pass without SAF,74.0
5153,2024.0,August,Metro,Day Pass without SAF,32.44
5154,2024.0,August,Train,Day Pass without SAF,974.6
5155,2024.0,August,Bus,Employee,76526.0
5156,2024.0,August,Ferry,Employee,4368.0
5157,2024.0,August,Light Rail,Employee,11051.0
5158,2024.0,August,Metro,Employee,21640.27
5159,2024.0,August,Train,Employee,212160.53
5160,2024.0,August,Bus,Free Travel,30146.0
5161,2024.0,August,Ferry,Free Travel,1784.0
5162,2024.0,August,Light Rail,Free Travel,3512.0
5163,2024.0,August,Metro,Free Travel,4203.08
5164,2024.0,August,Train,Free Travel,26000.04
5165,2024.0,August,Bus,On Demand,18237.0
5166,2024.0,August,Bus,School Student,1410956.0
5167,2024.0,August,Ferry,School Student,10335.0
5168,2024.0,August,Light Rail,School Student,40717.0
5169,2024.0,August,Metro,School Student,231151.12
5170,2024.0,August,Train,School Student,1039430.46
5171,2024.0,August,Bus,Senior/Pensioner,3401132.0
5172,2024.0,August,Ferry,Senior/Pensioner,175547.0
5173,2024.0,August,Light Rail,Senior/Pensioner,422349.0
5174,2024.0,August,Metro,Senior/Pensioner,355339.91
5175,2024.0,August,Train,Senior/Pensioner,2609523.08
5176,2024.0,August,Ferry,Sgl Trip Ferry Adult,19857.0
5177,2024.0,August,Ferry,Sgl Trip Ferry Child/Youth,10279.0
5178,2024.0,August,Light Rail,Sgl Trip LR Adult,4327.0
5179,2024.0,August,Light Rail,Sgl Trip LR Child/Youth,2286.0
5180,2024.0,August,Metro,Sgl Trip Rail Adult,6489.19
5181,2024.0,August,Train,Sgl Trip Rail Adult,77568.83
5182,2024.0,August,Metro,Sgl Trip Rail Child/Youth,8214.97
5183,2024.0,August,Train,Sgl Trip Rail Child/Youth,43136.94
5184,2024.0,August,Bus,UNKNOWN,150.0
5185,2024.0,August,Ferry,UNKNOWN,25.0
5186,2024.0,August,Light Rail,UNKNOWN,2.0
5187,2024.0,August,Metro,UNKNOWN,13.98
5188,2024.0,August,Train,UNKNOWN,168.0
5189,2025.0,August,Bus,Adult,6271101.0
5190,2025.0,August,Ferry,Adult,288151.0
5191,2025.0,August,Light Rail,Adult,1222300.0
5192,2025.0,August,Metro,Adult,2224364.34
5193,2025.0,August,Train,Adult,9176932.53
5194,2025.0,August,Bus,CTP,7692095.0
5195,2025.0,August,Ferry,CTP,693304.0
5196,2025.0,August,Light Rail,CTP,1689488.0
5197,2025.0,August,Metro,CTP,2462086.07
5198,2025.0,August,Train,CTP,9433004.29
5199,2025.0,August,Bus,Child/Youth,551175.0
5200,2025.0,August,Ferry,Child/Youth,56127.0
5201,2025.0,August,Light Rail,Child/Youth,104220.0
5202,2025.0,August,Metro,Child/Youth,179360.66
5203,2025.0,August,Train,Child/Youth,547636.95
5204,2025.0,August,Bus,Concession,1072141.0
5205,2025.0,August,Ferry,Concession,20653.0
5206,2025.0,August,Light Rail,Concession,290544.0
5207,2025.0,August,Metro,Concession,491077.95
5208,2025.0,August,Train,Concession,1420424.2
5209,2025.0,August,Bus,Day Pass Child/Youth w/o SAF,11.0
5210,2025.0,August,Ferry,Day Pass Child/Youth w/o SAF,55.0
5211,2025.0,August,Light Rail,Day Pass Child/Youth w/o SAF,91.0
5212,2025.0,August,Metro,Day Pass Child/Youth w/o SAF,1.0
5213,2025.0,August,Train,Day Pass Child/Youth w/o SAF,324.0
5214,2025.0,August,Bus,Day Pass without SAF,1190.0
5215,2025.0,August,Ferry,Day Pass without SAF,38.0
5216,2025.0,August,Light Rail,Day Pass without SAF,170.0
5217,2025.0,August,Metro,Day Pass without SAF,43.41
5218,2025.0,August,Train,Day Pass without SAF,1211.6
5219,2025.0,August,Bus,Employee,78993.0
5220,2025.0,August,Ferry,Employee,3816.0
5221,2025.0,August,Light Rail,Employee,12936.0
5222,2025.0,August,Metro,Employee,36960.64
5223,2025.0,August,Train,Employee,178433.9
5224,2025.0,August,Bus,Free Travel,28295.0
5225,2025.0,August,Ferry,Free Travel,1649.0
5226,2025.0,August,Light Rail,Free Travel,3475.0
5227,2025.0,August,Metro,Free Travel,5346.73
5228,2025.0,August,Train,Free Travel,22955.51
5229,2025.0,August,Bus,On Demand,590.0
5230,2025.0,August,Bus,School Student,1203883.0
5231,2025.0,August,Ferry,School Student,8314.0
5232,2025.0,August,Light Rail,School Student,47568.0
5233,2025.0,August,Metro,School Student,293391.08
5234,2025.0,August,Train,School Student,818559.86
5235,2025.0,August,Bus,Senior/Pensioner,3085325.0
5236,2025.0,August,Ferry,Senior/Pensioner,152005.0
5237,2025.0,August,Light Rail,Senior/Pensioner,436976.0
5238,2025.0,August,Metro,Senior/Pensioner,437648.61
5239,2025.0,August,Train,Senior/Pensioner,2275321.95
5240,2025.0,August,Ferry,Sgl Trip Ferry Adult,19618.0
5241,2025.0,August,Ferry,Sgl Trip Ferry Child/Youth,9116.0
5242,2025.0,August,Light Rail,Sgl Trip LR Adult,3478.0
5243,2025.0,August,Light Rail,Sgl Trip LR Child/Youth,1935.0
5244,2025.0,August,Metro,Sgl Trip Rail Adult,10006.25
5245,2025.0,August,Train,Sgl Trip Rail Adult,62546.74
5246,2025.0,August,Metro,Sgl Trip Rail Child/Youth,10743.86
5247,2025.0,August,Train,Sgl Trip Rail Child/Youth,36529.38
5248,2025.0,August,Bus,UNKNOWN,10.0
5249,2025.0,August,Light Rail,UNKNOWN,2.0
5250,2025.0,August,Metro,UNKNOWN,0.0
5251,2025.0,August,Train,UNKNOWN,31.0
5252,2024.0,December,Bus,Adult,6251661.0
5253,2024.0,December,Ferry,Adult,439177.0
5254,2024.0,December,Light Rail,Adult,1177408.0
5255,2024.0,December,Metro,Adult,2022626.11
5256,2024.0,December,Train,Adult,8944757.94
5257,2024.0,December,Bus,CTP,7274067.0
5258,2024.0,December,Ferry,CTP,997118.0
5259,2024.0,December,Light Rail,CTP,1558377.0
5260,2024.0,December,Metro,CTP,2132477.06
5261,2024.0,December,Train,CTP,8547228.96
5262,2024.0,December,Bus,Child/Youth,729805.0
5263,2024.0,December,Ferry,Child/Youth,116138.0
5264,2024.0,December,Light Rail,Child/Youth,143011.0
5265,2024.0,December,Metro,Child/Youth,262402.02
5266,2024.0,December,Train,Child/Youth,745774.52
5267,2024.0,December,Bus,Concession,639889.0
5268,2024.0,December,Ferry,Concession,24023.0
5269,2024.0,December,Light Rail,Concession,113431.0
5270,2024.0,December,Metro,Concession,244179.41
5271,2024.0,December,Train,Concession,768937.31
5272,2024.0,December,Bus,Day Pass Child/Youth w/o SAF,134.0
5273,2024.0,December,Ferry,Day Pass Child/Youth w/o SAF,37.0
5274,2024.0,December,Light Rail,Day Pass Child/Youth w/o SAF,22.0
5275,2024.0,December,Metro,Day Pass Child/Youth w/o SAF,78.0
5276,2024.0,December,Train,Day Pass Child/Youth w/o SAF,77.0
5277,2024.0,December,Bus,Day Pass without SAF,837.0
5278,2024.0,December,Ferry,Day Pass without SAF,55.0
5279,2024.0,December,Light Rail,Day Pass without SAF,53.0
5280,2024.0,December,Metro,Day Pass without SAF,68.94
5281,2024.0,December,Train,Day Pass without SAF,804.41
5282,2024.0,December,Bus,Employee,75397.0
5283,2024.0,December,Ferry,Employee,5455.0
5284,2024.0,December,Light Rail,Employee,12887.0
5285,2024.0,December,Metro,Employee,39374.4
5286,2024.0,December,Train,Employee,186692.89
5287,2024.0,December,Bus,Free Travel,28280.0
5288,2024.0,December,Ferry,Free Travel,1965.0
5289,2024.0,December,Light Rail,Free Travel,3316.0
5290,2024.0,December,Metro,Free Travel,4889.28
5291,2024.0,December,Train,Free Travel,21484.51
5292,2024.0,December,Bus,On Demand,99.0
5293,2024.0,December,Bus,School Student,580623.0
5294,2024.0,December,Ferry,School Student,9330.0
5295,2024.0,December,Light Rail,School Student,18806.0
5296,2024.0,December,Metro,School Student,129950.52
5297,2024.0,December,Train,School Student,404778.77
5298,2024.0,December,Bus,Senior/Pensioner,3298999.0
5299,2024.0,December,Ferry,Senior/Pensioner,197594.0
5300,2024.0,December,Light Rail,Senior/Pensioner,447318.0
5301,2024.0,December,Metro,Senior/Pensioner,442860.89
5302,2024.0,December,Train,Senior/Pensioner,2280444.49
5303,2024.0,December,Ferry,Sgl Trip Ferry Adult,38059.0
5304,2024.0,December,Ferry,Sgl Trip Ferry Child/Youth,22023.0
5305,2024.0,December,Light Rail,Sgl Trip LR Adult,5484.0
5306,2024.0,December,Light Rail,Sgl Trip LR Child/Youth,3135.0
5307,2024.0,December,Metro,Sgl Trip Rail Adult,15324.57
5308,2024.0,December,Train,Sgl Trip Rail Adult,88107.29
5309,2024.0,December,Metro,Sgl Trip Rail Child/Youth,19561.19
5310,2024.0,December,Train,Sgl Trip Rail Child/Youth,58962.28
5311,2024.0,December,Bus,UNKNOWN,25.0
5312,2024.0,December,Ferry,UNKNOWN,2.0
5313,2024.0,December,Light Rail,UNKNOWN,5.0
5314,2024.0,December,Metro,UNKNOWN,26.88
5315,2024.0,December,Train,UNKNOWN,185.36
5316,2024.0,February,Bus,Adult,7224476.0
5317,2024.0,February,Ferry,Adult,439905.0
5318,2024.0,February,Light Rail,Adult,1338746.0
5319,2024.0,February,Metro,Adult,827154.05
5320,2024.0,February,Train,Adult,11363762.05
5321,2024.0,February,unallocated,Adult,2.0
5322,2024.0,February,Bus,CTP,7202865.0
5323,2024.0,February,Ferry,CTP,834026.0
5324,2024.0,February,Light Rail,CTP,1560849.0
5325,2024.0,February,Metro,CTP,601447.17
5326,2024.0,February,Train,CTP,9947792.85
5327,2024.0,February,unallocated,CTP,1.0
5328,2024.0,February,Bus,Child/Youth,731310.0
5329,2024.0,February,Ferry,Child/Youth,62341.0
5330,2024.0,February,Light Rail,Child/Youth,118847.0
5331,2024.0,February,Metro,Child/Youth,92914.72
5332,2024.0,February,Train,Child/Youth,691902.55
5333,2024.0,February,Bus,Concession,845692.0
5334,2024.0,February,Ferry,Concession,20326.0
5335,2024.0,February,Light Rail,Concession,288433.0
5336,2024.0,February,Metro,Concession,154549.55
5337,2024.0,February,Train,Concession,1270833.71
5338,2024.0,February,Bus,Day Pass Child/Youth w/o SAF,10.0
5339,2024.0,February,Train,Day Pass Child/Youth w/o SAF,16.0
5340,2024.0,February,Bus,Day Pass without SAF,1200.0
5341,2024.0,February,Ferry,Day Pass without SAF,47.0
5342,2024.0,February,Light Rail,Day Pass without SAF,63.0
5343,2024.0,February,Metro,Day Pass without SAF,13.0
5344,2024.0,February,Train,Day Pass without SAF,1125.0
5345,2024.0,February,Bus,Employee,58844.0
5346,2024.0,February,Ferry,Employee,4041.0
5347,2024.0,February,Light Rail,Employee,9118.0
5348,2024.0,February,Metro,Employee,7950.3
5349,2024.0,February,Train,Employee,190308.95
5350,2024.0,February,Bus,Free Travel,27690.0
5351,2024.0,February,Ferry,Free Travel,1703.0
5352,2024.0,February,Light Rail,Free Travel,3157.0
5353,2024.0,February,Metro,Free Travel,1474.84
5354,2024.0,February,Train,Free Travel,23645.95
5355,2024.0,February,Bus,On Demand,22073.0
5356,2024.0,February,Bus,School Student,1528527.0
5357,2024.0,February,Ferry,School Student,10853.0
5358,2024.0,February,Light Rail,School Student,46434.0
5359,2024.0,February,Metro,School Student,169822.16
5360,2024.0,February,Train,School Student,1039094.93
5361,2024.0,February,Bus,Senior/Pensioner,3152858.0
5362,2024.0,February,Ferry,Senior/Pensioner,182373.0
5363,2024.0,February,Light Rail,Senior/Pensioner,394978.0
5364,2024.0,February,Metro,Senior/Pensioner,135537.4
5365,2024.0,February,Train,Senior/Pensioner,2360824.73
5366,2024.0,February,Ferry,Sgl Trip Ferry Adult,30903.0
5367,2024.0,February,Ferry,Sgl Trip Ferry Child/Youth,10222.0
5368,2024.0,February,Light Rail,Sgl Trip LR Adult,4945.0
5369,2024.0,February,Light Rail,Sgl Trip LR Child/Youth,1848.0
5370,2024.0,February,Metro,Sgl Trip Rail Adult,4160.27
5371,2024.0,February,Train,Sgl Trip Rail Adult,100991.17
5372,2024.0,February,Metro,Sgl Trip Rail Child/Youth,3917.25
5373,2024.0,February,Train,Sgl Trip Rail Child/Youth,42363.77
5374,2024.0,February,Bus,UNKNOWN,223.0
5375,2024.0,February,Ferry,UNKNOWN,1.0
5376,2024.0,February,Light Rail,UNKNOWN,15.0
5377,2024.0,February,Metro,UNKNOWN,37.02
5378,2024.0,February,Train,UNKNOWN,275.0
5379,2025.0,February,Bus,Adult,6526878.0
5380,2025.0,February,Ferry,Adult,368918.0
5381,2025.0,February,Light Rail,Adult,1160956.0
5382,2025.0,February,Metro,Adult,2146118.16
5383,2025.0,February,Train,Adult,8738379.96
5384,2025.0,February,Bus,CTP,7749283.0
5385,2025.0,February,Ferry,CTP,873305.0
5386,2025.0,February,Light Rail,CTP,1535130.0
5387,2025.0,February,Metro,CTP,2276463.92
5388,2025.0,February,Train,CTP,8544354.35
5389,2025.0,February,Bus,Child/Youth,705635.0
5390,2025.0,February,Ferry,Child/Youth,59798.0
5391,2025.0,February,Light Rail,Child/Youth,107185.0
5392,2025.0,February,Metro,Child/Youth,202541.37
5393,2025.0,February,Train,Child/Youth,594771.8
5394,2025.0,February,Bus,Concession,878946.0
5395,2025.0,February,Ferry,Concession,23539.0
5396,2025.0,February,Light Rail,Concession,272303.0
5397,2025.0,February,Metro,Concession,349099.76
5398,2025.0,February,Train,Concession,1070152.35
5399,2025.0,February,Bus,Day Pass Child/Youth w/o SAF,44.0
5400,2025.0,February,Ferry,Day Pass Child/Youth w/o SAF,1.0
5401,2025.0,February,Light Rail,Day Pass Child/Youth w/o SAF,25.0
5402,2025.0,February,Metro,Day Pass Child/Youth w/o SAF,0.6
5403,2025.0,February,Train,Day Pass Child/Youth w/o SAF,45.4
5404,2025.0,February,Bus,Day Pass without SAF,995.0
5405,2025.0,February,Ferry,Day Pass without SAF,27.0
5406,2025.0,February,Light Rail,Day Pass without SAF,80.0
5407,2025.0,February,Metro,Day Pass without SAF,43.78
5408,2025.0,February,Train,Day Pass without SAF,860.12
5409,2025.0,February,Bus,Employee,75776.0
5410,2025.0,February,Ferry,Employee,4934.0
5411,2025.0,February,Light Rail,Employee,11341.0
5412,2025.0,February,Metro,Employee,36370.94
5413,2025.0,February,Train,Employee,172843.62
5414,2025.0,February,Bus,Free Travel,29574.0
5415,2025.0,February,Ferry,Free Travel,2041.0
5416,2025.0,February,Light Rail,Free Travel,3091.0
5417,2025.0,February,Metro,Free Travel,5170.37
5418,2025.0,February,Train,Free Travel,21386.35
5419,2025.0,February,Bus,On Demand,16470.0
5420,2025.0,February,Bus,School Student,1315384.0
5421,2025.0,February,Ferry,School Student,10693.0
5422,2025.0,February,Light Rail,School Student,49817.0
5423,2025.0,February,Metro,School Student,266581.94
5424,2025.0,February,Train,School Student,833441.58
5425,2025.0,February,Bus,Senior/Pensioner,3232041.0
5426,2025.0,February,Ferry,Senior/Pensioner,191659.0
5427,2025.0,February,Light Rail,Senior/Pensioner,412609.0
5428,2025.0,February,Metro,Senior/Pensioner,412570.2
5429,2025.0,February,Train,Senior/Pensioner,2110941.37
5430,2025.0,February,Ferry,Sgl Trip Ferry Adult,24140.0
5431,2025.0,February,Ferry,Sgl Trip Ferry Child/Youth,7517.0
5432,2025.0,February,Light Rail,Sgl Trip LR Adult,3616.0
5433,2025.0,February,Light Rail,Sgl Trip LR Child/Youth,1163.0
5434,2025.0,February,Metro,Sgl Trip Rail Adult,10603.18
5435,2025.0,February,Train,Sgl Trip Rail Adult,69652.12
5436,2025.0,February,Metro,Sgl Trip Rail Child/Youth,9891.8
5437,2025.0,February,Train,Sgl Trip Rail Child/Youth,35032.32
5438,2025.0,February,Bus,UNKNOWN,51.0
5439,2025.0,February,Ferry,UNKNOWN,25.0
5440,2025.0,February,Light Rail,UNKNOWN,11.0
5441,2025.0,February,Metro,UNKNOWN,5.68
5442,2025.0,February,Train,UNKNOWN,93.79
5443,2024.0,January,Bus,Adult,6490854.0
5444,2024.0,January,Ferry,Adult,504992.0
5445,2024.0,January,Light Rail,Adult,1204213.0
5446,2024.0,January,Metro,Adult,709668.24
5447,2024.0,January,Train,Adult,9997817.37
5448,2024.0,January,Bus,CTP,6712175.0
5449,2024.0,January,Ferry,CTP,917397.0
5450,2024.0,January,Light Rail,CTP,1366438.0
5451,2024.0,January,Metro,CTP,513631.99
5452,2024.0,January,Train,CTP,8614327.75
5453,2024.0,January,unallocated,CTP,1.0
5454,2024.0,January,Bus,Child/Youth,962874.0
5455,2024.0,January,Ferry,Child/Youth,175975.0
5456,2024.0,January,Light Rail,Child/Youth,190711.0
5457,2024.0,January,Metro,Child/Youth,154756.93
5458,2024.0,January,Train,Child/Youth,1037977.6
5459,2024.0,January,Bus,Concession,530796.0
5460,2024.0,January,Ferry,Concession,19665.0
5461,2024.0,January,Light Rail,Concession,98025.0
5462,2024.0,January,Metro,Concession,85017.31
5463,2024.0,January,Train,Concession,729949.72
5464,2024.0,January,Bus,Day Pass Child/Youth w/o SAF,14.0
5465,2024.0,January,Ferry,Day Pass Child/Youth w/o SAF,1.0
5466,2024.0,January,Light Rail,Day Pass Child/Youth w/o SAF,8.0
5467,2024.0,January,Train,Day Pass Child/Youth w/o SAF,20.0
5468,2024.0,January,Bus,Day Pass without SAF,1223.0
5469,2024.0,January,Ferry,Day Pass without SAF,55.0
5470,2024.0,January,Light Rail,Day Pass without SAF,79.0
5471,2024.0,January,Metro,Day Pass without SAF,21.49
5472,2024.0,January,Train,Day Pass without SAF,1010.51
5473,2024.0,January,Bus,Employee,56192.0
5474,2024.0,January,Ferry,Employee,4806.0
5475,2024.0,January,Light Rail,Employee,9390.0
5476,2024.0,January,Metro,Employee,7591.13
5477,2024.0,January,Train,Employee,179906.34
5478,2024.0,January,Bus,Free Travel,27070.0
5479,2024.0,January,Ferry,Free Travel,1994.0
5480,2024.0,January,Light Rail,Free Travel,2938.0
5481,2024.0,January,Metro,Free Travel,1225.17
5482,2024.0,January,Train,Free Travel,20890.47
5483,2024.0,January,Bus,On Demand,21799.0
5484,2024.0,January,Bus,School Student,31513.0
5485,2024.0,January,Ferry,School Student,619.0
5486,2024.0,January,Light Rail,School Student,1353.0
5487,2024.0,January,Metro,School Student,3283.05
5488,2024.0,January,Train,School Student,24056.89
5489,2024.0,January,Bus,Senior/Pensioner,3067553.0
5490,2024.0,January,Ferry,Senior/Pensioner,212137.0
5491,2024.0,January,Light Rail,Senior/Pensioner,402929.0
5492,2024.0,January,Metro,Senior/Pensioner,133813.21
5493,2024.0,January,Train,Senior/Pensioner,2200208.15
5494,2024.0,January,Ferry,Sgl Trip Ferry Adult,39508.0
5495,2024.0,January,Ferry,Sgl Trip Ferry Child/Youth,26479.0
5496,2024.0,January,Light Rail,Sgl Trip LR Adult,5101.0
5497,2024.0,January,Light Rail,Sgl Trip LR Child/Youth,3566.0
5498,2024.0,January,Metro,Sgl Trip Rail Adult,4333.3
5499,2024.0,January,Train,Sgl Trip Rail Adult,92385.08
